Stkcd,Trddt,Clsprc,Dretwd,ToverOs
688009,2023/9/26,5.29,-0.001887,0.219723
688009,2023/9/27,5.33,0.007561,0.192526
688009,2023/9/28,5.28,-0.009381,0.215002
688009,2023/10/9,5.3,0.003788,0.227584
688009,2023/10/10,5.13,-0.032075,0.375415
688009,2023/10/11,5.02,-0.021442,0.478623
688009,2023/10/12,5.04,0.003984,0.399931
688009,2023/10/13,4.97,-0.013889,0.247149
688009,2023/10/16,4.89,-0.016097,0.268838
688009,2023/10/17,4.96,0.014315,0.324585
688009,2023/10/18,4.88,-0.016129,0.173968
688009,2023/10/19,4.8,-0.016393,0.229418
688009,2023/10/20,4.79,-0.002083,0.217624
688009,2023/10/23,4.77,-0.004175,0.231271
688009,2023/10/24,4.77,0,0.287248
688009,2023/10/25,4.78,0.002096,0.221992
688009,2023/10/26,4.86,0.016736,0.215347
688009,2023/10/27,4.84,-0.004115,0.218135
688009,2023/10/30,4.73,-0.022727,0.42548
688009,2023/10/31,4.7,-0.006342,0.19944
688009,2023/11/1,4.65,-0.010638,0.251522
688009,2023/11/2,4.66,0.002151,0.270619
688009,2023/11/3,4.63,-0.006438,0.291824
688009,2023/11/6,4.67,0.008639,0.376374
688009,2023/11/7,4.65,-0.004283,0.283942
688009,2023/11/8,4.64,-0.002151,0.325404
688009,2023/11/9,4.64,0,0.248334
688009,2023/11/10,4.62,-0.00431,0.298949
688009,2023/11/13,4.69,0.015152,0.349379
688009,2023/11/14,4.69,0,0.286543
688009,2023/11/15,4.72,0.006397,0.206373
688009,2023/11/16,4.68,-0.008475,0.196932
688009,2023/11/17,4.67,-0.002137,0.180531
688009,2023/11/20,4.64,-0.006424,0.282422
688009,2023/11/21,4.63,-0.002155,0.259611
688009,2023/11/22,4.57,-0.012959,0.237309
688009,2023/11/23,4.6,0.006565,0.164927
688009,2023/11/24,4.58,-0.004348,0.161748
688009,2023/11/27,4.49,-0.019651,0.369501
688009,2023/11/28,4.48,-0.002227,0.424146
688009,2023/11/29,4.42,-0.013393,0.401267
688009,2023/11/30,4.35,-0.015837,0.473829
688009,2023/12/1,4.41,0.013793,0.391549
688009,2023/12/4,4.42,0.002268,0.315362
688009,2023/12/5,4.32,-0.022624,0.365757
688009,2023/12/6,4.3,-0.00463,0.366923
688009,2023/12/7,4.3,0,0.355419
688009,2023/12/8,4.42,0.027907,1.130018
688009,2023/12/11,4.43,0.002262,0.793024
688009,2023/12/12,4.41,-0.004515,0.357352
688009,2023/12/13,4.36,-0.011338,0.313404
688009,2023/12/14,4.37,0.002294,0.263775
688009,2023/12/15,4.34,-0.006865,0.236189
688009,2023/12/18,4.31,-0.006912,0.235356
688009,2023/12/19,4.26,-0.011601,0.253824
688009,2023/12/20,4.22,-0.00939,0.208913
688009,2023/12/21,4.24,0.004739,0.220848
688009,2023/12/22,4.22,-0.004717,0.240379
688009,2023/12/25,4.28,0.014218,0.246136
688009,2023/12/26,4.25,-0.007009,0.175848
688009,2023/12/27,4.32,0.016471,0.287645
688009,2023/12/28,4.37,0.011574,0.320724
688009,2023/12/29,4.38,0.002288,0.285457
688009,2024/1/2,4.39,0.002283,0.27062
688009,2024/1/3,4.4,0.002278,0.230563
688009,2024/1/4,4.35,-0.011364,0.238593
688009,2024/1/5,4.34,-0.002299,0.271237
688009,2024/1/8,4.24,-0.023041,0.244126
688009,2024/1/9,4.29,0.011792,0.247108
688009,2024/1/10,4.29,0,0.2848
688009,2024/1/11,4.3,0.002331,0.193207
688009,2024/1/12,4.37,0.016279,0.372811
688009,2024/1/15,4.37,0,0.192253
688009,2024/1/16,4.42,0.011442,0.319303
688009,2024/1/17,4.33,-0.020362,0.229408
688009,2024/1/18,4.25,-0.018476,0.307829
688009,2024/1/19,4.22,-0.007059,0.176265
688009,2024/1/22,4.06,-0.037915,0.257237
688009,2024/1/23,4.05,-0.002463,0.30065
688009,2024/1/24,4.22,0.041975,0.310019
688009,2024/1/25,4.69,0.111374,1.275355
688009,2024/1/26,4.6,-0.01919,0.788514
688009,2024/1/29,4.72,0.026087,1.00936
688009,2024/1/30,4.61,-0.023305,0.584047
688009,2024/1/31,4.64,0.006508,0.745402
688009,2024/2/1,4.53,-0.023707,0.533908
688009,2024/2/2,4.52,-0.002208,0.643611
688009,2024/2/5,4.35,-0.037611,0.730683
688009,2024/2/6,4.5,0.034483,0.617171
688009,2024/2/7,4.54,0.008889,0.624986
688009,2024/2/8,4.61,0.015419,0.559679
688009,2024/2/19,4.62,0.002169,0.501781
688009,2024/2/20,4.57,-0.010823,0.418899
688009,2024/2/21,4.62,0.010941,0.556281
688009,2024/2/22,4.65,0.006494,0.386671
688009,2024/2/23,4.61,-0.008602,0.367715
688009,2024/2/26,4.78,0.036876,1.050238
688009,2024/2/27,4.82,0.008368,0.463977
688009,2024/2/28,4.74,-0.016598,0.631167
688009,2024/2/29,4.88,0.029536,0.595437
688009,2024/3/1,5.09,0.043033,0.904236
688009,2024/3/4,5.06,-0.005894,0.731556
688009,2024/3/5,5.16,0.019763,0.591893
688009,2024/3/6,5.27,0.021318,0.624851
688009,2024/3/7,5.45,0.034156,1.359571
688009,2024/3/8,5.6,0.027523,0.726029
688009,2024/3/11,5.58,-0.003571,0.577438
688009,2024/3/12,5.3,-0.050179,0.880603
688009,2024/3/13,5.18,-0.022642,0.698493
688009,2024/3/14,5.23,0.009653,0.499436
688009,2024/3/15,5.29,0.011472,0.450381
688009,2024/3/18,5.45,0.030246,0.579099
688009,2024/3/19,5.4,-0.009174,0.341502
688009,2024/3/20,5.35,-0.009259,0.196706
688009,2024/3/21,5.26,-0.016822,0.272166
688009,2024/3/22,5.25,-0.001901,0.239205
688009,2024/3/25,5.21,-0.007619,0.309021
688009,2024/3/26,5.32,0.021113,0.337837
688009,2024/3/27,5.48,0.030075,0.729218
688009,2024/3/28,5.49,0.001825,0.358779
688009,2024/3/29,5.63,0.025501,0.37824
688009,2024/4/1,5.64,0.001776,0.32933
688009,2024/4/2,5.57,-0.012411,0.293741
688009,2024/4/3,5.56,-0.001795,0.236963
688009,2024/4/8,5.47,-0.016187,0.316386
688009,2024/4/9,5.46,-0.001828,0.23135
688009,2024/4/10,5.46,0,0.283478
688009,2024/4/11,5.68,0.040293,0.490211
688009,2024/4/12,5.79,0.019366,0.473718
688009,2024/4/15,6.01,0.037997,0.652527
688009,2024/4/16,5.92,-0.014975,0.458365
688009,2024/4/17,6.01,0.015203,0.348693
688009,2024/4/18,5.94,-0.011647,0.372061
688009,2024/4/19,6.07,0.021886,0.52841
688009,2024/4/22,5.85,-0.036244,0.485251
688009,2024/4/23,5.73,-0.020513,0.412889
688009,2024/4/24,5.75,0.00349,0.327847
688009,2024/4/25,5.68,-0.012174,0.324098
688009,2024/4/26,5.56,-0.021127,0.667507
688009,2024/4/29,5.45,-0.019784,0.882095
688009,2024/4/30,5.4,-0.009174,0.453654
688009,2024/5/6,5.75,0.064815,0.625777
688009,2024/5/7,5.64,-0.01913,0.374743
688009,2024/5/8,5.58,-0.010638,0.203519
688009,2024/5/9,5.81,0.041219,0.432273
688009,2024/5/10,5.8,-0.001721,0.32466
688009,2024/5/13,5.96,0.027586,0.601324
688009,2024/5/14,5.83,-0.021812,0.290024
688009,2024/5/15,5.74,-0.015437,0.294989
688009,2024/5/16,5.74,0,0.236887
688009,2024/5/17,6.02,0.04878,0.58763
688009,2024/5/20,5.84,-0.0299,0.612711
688009,2024/5/21,5.88,0.006849,0.274377
688009,2024/5/22,5.7,-0.030612,0.418836
688009,2024/5/23,5.56,-0.024561,0.341013
688009,2024/5/24,5.62,0.010791,0.329329
688009,2024/5/27,5.69,0.012456,0.24454
688009,2024/5/28,5.59,-0.017575,0.219319
688009,2024/5/29,5.51,-0.014311,0.201783
688009,2024/5/30,5.43,-0.014519,0.222385
688009,2024/5/31,5.49,0.01105,0.307935
688009,2024/6/3,5.88,0.071038,1.044312
688009,2024/6/4,5.89,0.001701,0.44922
688009,2024/6/5,5.87,-0.003396,0.455331
688009,2024/6/6,5.86,-0.001704,0.396216
688009,2024/6/7,5.97,0.018771,0.374528
688009,2024/6/11,5.88,-0.015075,0.46605
688009,2024/6/12,5.97,0.015306,0.420484
688009,2024/6/13,5.97,0,0.467709
688009,2024/6/14,5.74,-0.038526,1.26067
688009,2024/6/17,5.59,-0.026132,0.628238
688009,2024/6/18,5.69,0.017889,0.410446
688009,2024/6/19,5.69,0,0.232942
688009,2024/6/20,5.76,0.012302,0.309911
688009,2024/6/21,5.84,0.013889,0.385073
688009,2024/6/24,5.73,-0.018836,0.360993
688009,2024/6/25,5.75,0.00349,0.314187
688009,2024/6/26,5.83,0.013913,0.282352
688009,2024/6/27,5.79,-0.006861,0.249361
688009,2024/6/28,6,0.036269,0.520742
688009,2024/7/1,6.04,0.006667,0.309347
688009,2024/7/2,6.02,-0.003311,0.420445
688009,2024/7/3,6,-0.003322,0.247428
688009,2024/7/4,5.93,-0.011667,0.270673
688009,2024/7/5,5.87,-0.010118,0.232974
688009,2024/7/8,6.06,0.032368,0.530189
688009,2024/7/9,6.35,0.047855,0.687864
688009,2024/7/10,6.25,-0.015748,0.340052
688009,2024/7/11,6.45,0.032,0.516104
688009,2024/7/12,6.19,-0.04031,0.53667
688009,2024/7/15,6.2,0.001616,0.273214
688009,2024/7/16,6.15,-0.008065,0.309292
688009,2024/7/17,6.11,-0.006504,0.288409
688009,2024/7/18,6.3,0.031097,0.44918
688009,2024/7/19,6.26,-0.006349,0.387348
688009,2024/7/22,6.21,-0.007987,0.259557
688009,2024/7/23,6.11,-0.016103,0.197535
688009,2024/7/24,6.18,0.011457,0.286176
688009,2024/7/25,6.04,-0.022654,0.300513
688009,2024/7/26,5.93,0.009933,0.227085
688009,2024/7/29,5.97,0.006745,0.305621
688009,2024/7/30,5.82,-0.025126,0.364348
688009,2024/7/31,5.85,0.005155,0.444056
688009,2024/8/1,5.97,0.020513,0.397195
688009,2024/8/2,5.94,-0.005025,0.296342
688009,2024/8/5,5.9,-0.006734,0.352708
688009,2024/8/6,5.85,-0.008475,0.228134
688009,2024/8/7,5.73,-0.020513,0.270238
688009,2024/8/8,5.78,0.008726,0.236165
688009,2024/8/9,5.8,0.00346,0.124921
688009,2024/8/12,5.66,-0.024138,0.207702
688009,2024/8/13,5.75,0.015901,0.231864
688009,2024/8/14,5.67,-0.013913,0.143659
688009,2024/8/15,5.8,0.022928,0.255984
688009,2024/8/16,5.79,-0.001724,0.17996
688009,2024/8/19,5.97,0.031088,0.358839
688009,2024/8/20,5.92,-0.008375,0.167341
688009,2024/8/21,5.81,-0.018581,0.184379
688009,2024/8/22,5.86,0.008606,0.209253
688009,2024/8/23,5.89,0.005119,0.135276
688009,2024/8/26,5.5,-0.066214,0.495683
688009,2024/8/27,5.32,-0.032727,0.478514
688009,2024/8/28,5.27,-0.009398,0.341401
688009,2024/8/29,5.14,-0.024668,0.393246
688009,2024/8/30,5.2,0.011673,0.425921
688009,2024/9/2,4.99,-0.040385,0.562772
688009,2024/9/3,5.06,0.014028,0.294233
688009,2024/9/4,5.08,0.003953,0.248336
688009,2024/9/5,5.08,0,0.161428
688009,2024/9/6,5,-0.015748,0.17079
688009,2024/9/9,4.92,-0.016,0.362728
688009,2024/9/10,4.91,-0.002033,0.226328
688009,2024/9/11,4.83,-0.016293,0.322111
688009,2024/9/12,4.88,0.010352,0.235247
688009,2024/9/13,4.91,0.006148,0.299523
688009,2024/9/18,4.71,-0.040733,0.383872
688009,2024/9/19,4.85,0.029724,0.346461
688009,2024/9/20,4.82,-0.006186,0.214628
688009,2024/9/23,4.84,0.004149,0.171521
688009,2024/9/24,5.07,0.047521,0.327971
688009,2024/9/25,5.22,0.029586,0.386596
688009,2024/9/26,5.33,0.021073,0.322781
688009,2024/9/27,5.44,0.020638,0.300574
688009,2024/9/30,6.29,0.15625,1.02584
688009,2024/10/8,7.13,0.133545,1.891246
688009,2024/10/9,6.48,-0.091164,1.472844
688009,2024/10/10,6.67,0.029321,1.324868
688009,2024/10/11,6.43,-0.035982,0.671311
688009,2024/10/14,6.49,0.009331,0.653619
688009,2024/10/15,6.37,-0.01849,0.502799
688009,2024/10/16,6.34,-0.00471,0.380404
688009,2024/10/17,6.21,-0.020505,0.443394
688009,2024/10/18,6.45,0.038647,0.809271
688009,2024/10/21,6.46,0.00155,0.975801
688009,2024/10/22,6.28,-0.027864,0.670567
688009,2024/10/23,6.32,0.006369,0.527483
688009,2024/10/24,6.26,-0.009494,0.312148
688009,2024/10/25,6.23,-0.004792,0.507779
688009,2024/10/28,6.32,0.014446,0.520537
688009,2024/10/29,6.24,-0.012658,0.540834
688009,2024/10/30,6.24,0,0.401087
688009,2024/10/31,6.27,0.004808,0.572812
688009,2024/11/1,6.22,-0.007974,0.720749
688009,2024/11/4,6.34,0.019293,0.462091
688009,2024/11/5,6.49,0.023659,0.71982
688009,2024/11/6,6.72,0.035439,1.117829
688009,2024/11/7,6.84,0.017857,0.773039
688009,2024/11/8,6.76,-0.011696,0.660192
688009,2024/11/11,6.99,0.034024,0.876475
688009,2024/11/12,6.75,-0.034335,0.761955
688009,2024/11/13,6.81,0.008889,0.528321
688009,2024/11/14,6.64,-0.024963,0.486954
688009,2024/11/15,6.62,-0.003012,0.540758
688009,2024/11/18,6.65,0.004532,0.681722
688009,2024/11/19,6.71,0.009023,0.500038
688009,2024/11/20,6.73,0.002981,0.426587
688009,2024/11/21,6.62,-0.016345,0.44703
688009,2024/11/22,6.4,-0.033233,0.444957
688009,2024/11/25,6.4,0,0.407945
688009,2024/11/26,6.35,-0.007813,0.26748
688009,2024/11/27,6.42,0.011024,0.353553
688009,2024/11/28,6.35,-0.010903,0.295072
688009,2024/11/29,6.36,0.001575,0.415678
688009,2024/12/2,6.43,0.011006,0.423096
688009,2024/12/3,6.44,0.001555,0.43911
688009,2024/12/4,6.42,-0.003106,0.324397
688009,2024/12/5,6.43,0.001558,0.256218
688009,2024/12/6,6.45,0.00311,0.357457
688009,2024/12/9,6.41,-0.006202,0.369052
688009,2024/12/10,6.44,0.00468,0.492001
688009,2024/12/11,6.47,0.004658,0.285644
688009,2024/12/12,6.48,0.001546,0.291198
688009,2024/12/13,6.35,-0.020062,0.508156
688009,2024/12/16,6.38,0.004724,0.357551
688009,2024/12/17,6.41,0.004702,0.349232
688009,2024/12/18,6.46,0.0078,0.369156
688009,2024/12/19,6.44,-0.003096,0.316947
688009,2024/12/20,6.27,-0.026398,0.508229
688009,2024/12/23,6.3,0.004785,0.387414
688009,2024/12/24,6.4,0.015873,0.3597
688009,2024/12/25,6.2,-0.03125,0.492105
688009,2024/12/26,6.12,-0.012903,0.548489
688009,2024/12/27,6.21,0.014706,0.56982
688009,2024/12/30,6.26,0.008052,0.372121
688009,2024/12/31,6.26,0,0.545651
688009,2025/1/2,6.02,-0.038339,0.498944
688009,2025/1/3,5.94,-0.013289,0.344029
688009,2025/1/6,5.83,-0.018519,0.339704
688009,2025/1/7,5.75,-0.013722,0.334413
688009,2025/1/8,5.77,0.003478,0.333803
688009,2025/1/9,5.68,-0.015598,0.241165
688009,2025/1/10,5.6,-0.014085,0.261734
688009,2025/1/13,5.69,0.016071,0.310523
688009,2025/1/14,5.77,0.01406,0.287682
688009,2025/1/15,5.73,-0.006932,0.255682
688009,2025/1/16,5.76,0.005236,0.268873
688009,2025/1/17,5.78,0.003472,0.272105
688009,2025/1/20,5.76,-0.00346,0.252221
688009,2025/1/21,5.7,-0.010417,0.198858
688009,2025/1/22,5.69,-0.001754,0.199323
688009,2025/1/23,5.76,0.012302,0.300237
688009,2025/1/24,5.84,0.013889,0.325094
688009,2025/1/27,5.81,-0.005137,0.230238
688009,2025/2/5,5.7,-0.018933,0.368199
688009,2025/2/6,5.76,0.010526,0.34827
688009,2025/2/7,5.8,0.006944,0.370595
688009,2025/2/10,5.83,0.005172,0.319431
688009,2025/2/11,5.76,-0.012007,0.270475
688009,2025/2/12,5.75,-0.001736,0.262236
688009,2025/2/13,5.69,-0.010435,0.255445
688009,2025/2/14,5.69,0,0.266719
688009,2025/2/17,5.69,0,0.281747
688009,2025/2/18,5.63,-0.010545,0.338218
688009,2025/2/19,5.71,0.01421,0.324091
688009,2025/2/20,5.63,-0.014011,0.329845
688009,2025/2/21,5.69,0.010657,0.47821
688009,2025/2/24,5.83,0.024605,0.575513
688009,2025/2/25,5.76,-0.012007,0.366212
688009,2025/2/26,5.81,0.008681,0.384589
688009,2025/2/27,5.78,-0.005164,0.386482
688009,2025/2/28,5.78,0,0.583902
688009,2025/3/3,5.93,0.025952,0.705277
688009,2025/3/4,5.93,0,0.438671
688009,2025/3/5,5.94,0.001686,0.359804
688009,2025/3/6,5.81,-0.021886,0.726058
688009,2025/3/7,5.73,-0.013769,0.644692
688009,2025/3/10,5.72,-0.001745,0.344253
688009,2025/3/11,5.71,-0.001748,0.330362
688009,2025/3/12,5.7,-0.001751,0.267931
688009,2025/3/13,5.6,-0.017544,0.507589
688009,2025/3/14,5.69,0.016071,0.389107
688009,2025/3/17,5.71,0.003515,0.273069
688009,2025/3/18,5.71,0,0.258967
688009,2025/3/19,5.67,-0.007005,0.230206
688009,2025/3/20,5.67,0,0.261997
688009,2025/3/21,5.61,-0.010582,0.423577
688009,2025/3/24,5.61,0,0.310053
688009,2025/3/25,5.74,0.023173,0.396047
688009,2025/3/26,5.73,-0.001742,0.241135
688009,2025/3/27,5.75,0.00349,0.255706
688009,2025/3/28,5.76,0.001739,0.284986
688009,2025/3/31,5.63,-0.022569,0.403405
688009,2025/4/1,5.58,-0.008881,0.535501
688009,2025/4/2,5.53,-0.008961,0.306593
688009,2025/4/3,5.57,0.007233,0.342789
688009,2025/4/7,4.98,-0.105925,0.758756
688009,2025/4/8,5.38,0.080321,1.006071
688009,2025/4/9,5.44,0.011152,0.671742
688009,2025/4/10,5.38,-0.011029,0.476701
688009,2025/4/11,5.33,-0.009294,0.384818
688009,2025/4/14,5.32,-0.001876,0.334967
688009,2025/4/15,5.37,0.009398,0.320674
688009,2025/4/16,5.37,0,0.298635
688009,2025/4/17,5.33,-0.007449,0.196144
688009,2025/4/18,5.36,0.005629,0.217227
688009,2025/4/21,5.34,-0.003731,0.190994
688009,2025/4/22,5.36,0.003745,0.247356
688009,2025/4/23,5.34,-0.003731,0.22385
688009,2025/4/24,5.34,0,0.195571
688009,2025/4/25,5.34,0,0.19709
688009,2025/4/28,5.32,-0.003745,0.193932
688009,2025/4/29,5.36,0.007519,0.247232
688009,2025/4/30,5.09,-0.050373,0.783498
688009,2025/5/6,5.1,0.001965,0.432137
688009,2025/5/7,5.18,0.015686,0.478366
688009,2025/5/8,5.19,0.001931,0.315379
688009,2025/5/9,5.13,-0.011561,0.271722
688009,2025/5/12,5.22,0.017544,0.348171
688009,2025/5/13,5.22,0,0.237169
688009,2025/5/14,5.21,-0.001916,0.348829
688009,2025/5/15,5.16,-0.009597,0.208737
688009,2025/5/16,5.12,-0.007752,0.249912
688009,2025/5/19,5.18,0.011719,0.266547
688009,2025/5/20,5.16,-0.003861,0.196929
688009,2025/5/21,5.14,-0.003876,0.254525
688009,2025/5/22,5.1,-0.007782,0.240363
688009,2025/5/23,5.04,-0.011765,0.327253
688009,2025/5/26,5.03,-0.001984,0.22998
688009,2025/5/27,5.05,0.003976,0.241594
688009,2025/5/28,5.01,-0.007921,0.242181
688009,2025/5/29,5.07,0.011976,0.251583
688009,2025/5/30,5.02,-0.009862,0.277324
688009,2025/6/3,5.06,0.007968,0.328478
688009,2025/6/4,5.04,-0.003953,0.273617
688009,2025/6/5,5.08,0.007937,0.326538
688009,2025/6/6,5.07,-0.001969,0.207472
688009,2025/6/9,5.11,0.00789,0.270521
688009,2025/6/10,5.08,-0.005871,0.348871
688009,2025/6/11,5.11,0.005906,0.247108
688009,2025/6/12,5.11,0,0.253671
688009,2025/6/13,5.08,-0.005871,0.470807
688009,2025/6/16,5.07,-0.001969,0.235708
688009,2025/6/17,5.09,0.003945,0.26039
688009,2025/6/18,5.07,-0.003929,0.164869
688009,2025/6/19,5.04,-0.005917,0.251811
688009,2025/6/20,5.07,0.005952,0.212009
688009,2025/6/23,5.09,0.003945,0.241695
688009,2025/6/24,5.14,0.009823,0.290516
688009,2025/6/25,5.16,0.003891,0.297566
688009,2025/6/26,5.13,-0.005814,0.297584
688009,2025/6/27,5.13,0,0.286251
688009,2025/6/30,5.14,0.001949,0.231787
688009,2025/7/1,5.14,0,0.226584
688009,2025/7/2,5.17,0.005837,0.312276
688009,2025/7/3,5.18,0.001934,0.209588
688009,2025/7/4,5.21,0.005792,0.329531
688009,2025/7/7,5.24,0.005758,0.339891
688009,2025/7/8,5.28,0.007634,0.268713
688009,2025/7/9,5.34,0.011364,0.406457
688009,2025/7/10,5.36,0.003745,0.239194
688009,2025/7/11,5.37,0.001866,0.295669
688009,2025/7/14,5.43,0.011173,0.388176
688009,2025/7/15,5.38,-0.009208,0.317935
688009,2025/7/16,5.33,-0.009294,0.299612
688009,2025/7/17,5.32,-0.001876,0.237636
688009,2025/7/18,5.34,0.003759,0.280507
688009,2025/7/21,5.54,0.037453,0.473012
688009,2025/7/22,5.6,0.01083,0.380828
688009,2025/7/23,5.57,-0.005357,0.440171
688009,2025/7/24,5.65,0.014363,0.40473
688009,2025/7/25,5.43,-0.00885,0.464599
688009,2025/7/28,5.47,0.007366,0.343104
688009,2025/7/29,5.45,-0.003656,0.348704
688009,2025/7/30,5.41,-0.007339,0.288669
688009,2025/7/31,5.29,-0.022181,0.416374
688009,2025/8/1,5.32,0.005671,0.391257
688009,2025/8/4,5.33,0.00188,0.249504
688009,2025/8/5,5.41,0.015009,0.297374
688009,2025/8/6,5.41,0,0.242717
688009,2025/8/7,5.4,-0.001848,0.21859
688009,2025/8/8,5.45,0.009259,0.372646
688009,2025/8/11,5.45,0,0.287654
688009,2025/8/12,5.43,-0.00367,0.280426
688009,2025/8/13,5.46,0.005525,0.285615
688009,2025/8/14,5.32,-0.025641,0.448992
688009,2025/8/15,5.39,0.013158,0.303143
688009,2025/8/18,5.48,0.016698,0.477607
688009,2025/8/19,5.42,-0.010949,0.313188
688009,2025/8/20,5.46,0.00738,0.349881
688009,2025/8/21,5.48,0.003663,0.501338
688009,2025/8/22,5.55,0.012774,0.644285
688009,2025/8/25,5.62,0.012613,0.852792
688009,2025/8/26,5.61,-0.001779,0.453099
688009,2025/8/27,5.49,-0.02139,0.654695
688009,2025/8/28,5.63,0.025501,0.868043
688009,2025/8/29,5.58,-0.008881,0.643164
688009,2025/9/1,5.57,-0.001792,0.680107
688009,2025/9/2,5.51,-0.010772,0.522285
688009,2025/9/3,5.44,-0.012704,0.478829
688009,2025/9/4,5.31,-0.023897,0.592065
688009,2025/9/5,5.32,0.001883,0.48273
688009,2025/9/8,5.35,0.005639,0.494271
688009,2025/9/9,5.31,-0.007477,0.37513
688009,2025/9/10,5.28,-0.00565,0.284624
688009,2025/9/11,5.37,0.017045,0.47157
688009,2025/9/12,5.35,-0.003724,0.475162
688009,2025/9/15,5.36,0.001869,0.470529
688009,2025/9/16,5.32,-0.007463,0.363194
688009,2025/9/17,5.37,0.009398,0.387626
688009,2025/9/18,5.29,-0.014898,0.559595
688009,2025/9/19,5.33,0.007561,0.370387
688009,2025/9/22,5.26,-0.013133,0.37965
688009,2025/9/23,5.28,0.003802,0.499472
688009,2025/9/24,5.33,0.00947,0.434518
688009,2025/9/25,5.27,-0.011257,0.352837
688009,2025/9/26,5.32,0.009488,0.412619
688009,2025/9/29,5.33,0.00188,0.342585
688009,2025/9/30,5.38,0.009381,0.389694
688009,2025/10/9,5.47,0.016729,0.550663
688009,2025/10/10,5.48,0.001828,0.473815
688009,2025/10/13,5.46,-0.00365,0.512413
688009,2025/10/14,5.47,0.001832,0.553086
688009,2025/10/15,5.46,-0.001828,0.448095
688009,2025/10/16,5.42,-0.007326,0.34679
688009,2025/10/17,5.29,-0.023985,0.435686
688009,2025/10/20,5.29,0,0.387922
688009,2025/10/21,5.42,0.024575,0.528065
688009,2025/10/22,5.39,-0.005535,0.311156
688009,2025/10/23,5.38,-0.001855,0.259393
688009,2025/10/24,5.38,0,0.252656
688009,2025/10/27,5.49,0.020446,0.552954
688009,2025/10/28,5.46,-0.005464,0.378576
688009,2025/10/29,5.42,-0.007326,0.326838
688009,2025/10/30,5.39,-0.005535,0.354956
688009,2025/10/31,5.31,-0.014842,0.621383
688009,2025/11/3,5.32,0.001883,0.325452
688009,2025/11/4,5.31,-0.00188,0.270957
688009,2025/11/5,5.32,0.001883,0.246329
688009,2025/11/6,5.35,0.005639,0.370095
688009,2025/11/7,5.38,0.005607,0.282008
688009,2025/11/10,5.5,0.022305,0.452412
688009,2025/11/11,5.48,-0.003636,0.347826
688009,2025/11/12,5.45,-0.005474,0.316356
688009,2025/11/13,5.46,0.001835,0.263048
688009,2025/11/14,5.45,-0.001832,0.295525
688009,2025/11/17,5.33,-0.022018,0.51517
688009,2025/11/18,5.3,-0.005629,0.289193
688009,2025/11/19,5.3,0,0.223694
688009,2025/11/20,5.32,0.003774,0.278338
688009,2025/11/21,5.24,-0.015038,0.42418
688009,2025/11/24,5.2,-0.007634,0.411274
